PLT_CN,PDSI_ATA_bin
2.21198E+14,2
2.21198E+14,2
2.21198E+14,2
2.21198E+14,2
2.21198E+14,2
2.21198E+14,2
2.21274E+14,1
2.21274E+14,2
2.21275E+14,2
2.21275E+14,2
2.21275E+14,1
2.21275E+14,1
2.21275E+14,1
2.21275E+14,2
2.21275E+14,1
2.21275E+14,2
2.21275E+14,2
2.21275E+14,1
2.21275E+14,1
2.21275E+14,1
2.21275E+14,1
2.21275E+14,1
2.21275E+14,2
2.21275E+14,1
2.21275E+14,1
2.21275E+14,1
2.21275E+14,2
2.21275E+14,2
2.21275E+14,2
2.21275E+14,1
2.21275E+14,2
2.21275E+14,2
2.21276E+14,2
2.21276E+14,1
2.21276E+14,1
2.21276E+14,1
2.21276E+14,2
2.21276E+14,1
2.21276E+14,1
2.21276E+14,2
2.21276E+14,2
2.21276E+14,2
2.21276E+14,2
2.21276E+14,2
2.21276E+14,2
2.21276E+14,2
2.21276E+14,2
2.21276E+14,2
2.21276E+14,2
2.21277E+14,2
2.21277E+14,2
2.21277E+14,2
2.21277E+14,1
2.21277E+14,1
2.21343E+14,2
2.21343E+14,1
2.21344E+14,2
2.21344E+14,2
2.21345E+14,1
2.21345E+14,1
2.21345E+14,1
2.21345E+14,1
2.21345E+14,1
2.21345E+14,1
2.21345E+14,1
2.21346E+14,1
2.21346E+14,1
2.21346E+14,1
2.21346E+14,1
2.21346E+14,1
2.21346E+14,1
2.21346E+14,1
2.21353E+14,2
2.21353E+14,2
2.21353E+14,2
2.21353E+14,2
2.21354E+14,2
2.21354E+14,3
2.21354E+14,2
2.21354E+14,2
2.21354E+14,2
2.21354E+14,1
2.21354E+14,1
2.21354E+14,1
2.21354E+14,1
2.21354E+14,1
2.21354E+14,1
2.21354E+14,1
2.21354E+14,2
2.21354E+14,2
2.21354E+14,2
2.21354E+14,2
2.21354E+14,1
2.21354E+14,1
2.21354E+14,1
2.21354E+14,2
2.21354E+14,2
2.21354E+14,2
2.21354E+14,2
2.21354E+14,1
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,1
2.21698E+14,2
2.21698E+14,2
2.21698E+14,1
2.21698E+14,1
2.21698E+14,1
2.21698E+14,2
2.21698E+14,2
2.21698E+14,1
2.21698E+14,1
2.21698E+14,2
2.21698E+14,1
2.21698E+14,1
2.21698E+14,1
2.21698E+14,2
2.21698E+14,2
2.21698E+14,1
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,1
2.21698E+14,1
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,1
2.21698E+14,2
2.21698E+14,2
2.21698E+14,1
2.21698E+14,1
2.21698E+14,1
2.21698E+14,1
2.21698E+14,1
2.21698E+14,1
2.21698E+14,1
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,1
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,1
2.21698E+14,1
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,1
2.21698E+14,1
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,1
2.21698E+14,2
2.21698E+14,1
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,1
2.21698E+14,2
2.21698E+14,1
2.21698E+14,1
2.21698E+14,1
2.21698E+14,1
2.21698E+14,1
2.21698E+14,1
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,3
2.21698E+14,3
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,1
2.21698E+14,1
2.21698E+14,1
2.21698E+14,1
2.21698E+14,1
2.21698E+14,1
2.21698E+14,1
2.21698E+14,1
2.21698E+14,1
2.21698E+14,1
2.21698E+14,1
2.21698E+14,1
2.21698E+14,1
2.21698E+14,1
2.21698E+14,2
2.21698E+14,1
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,1
2.21698E+14,1
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,1
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,3
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,1
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,2
2.21698E+14,1
2.21698E+14,2
2.21698E+14,1
2.21698E+14,2
2.21698E+14,1
2.21698E+14,1
2.22095E+14,2
2.22095E+14,1
2.22095E+14,1
2.22095E+14,1
2.22095E+14,1
2.22095E+14,2
2.22095E+14,2
2.22095E+14,2
2.22095E+14,1
2.22095E+14,1
2.22095E+14,1
2.22095E+14,1
2.22095E+14,1
2.22095E+14,1
2.22095E+14,1
2.22095E+14,1
2.22095E+14,1
2.22095E+14,1
2.22095E+14,1
2.22095E+14,1
2.22095E+14,1
2.22095E+14,1
2.22095E+14,1
2.22095E+14,1
2.22095E+14,1
2.22095E+14,1
2.22095E+14,1
2.22095E+14,1
2.22095E+14,1
2.22095E+14,2
2.22095E+14,2
2.22096E+14,1
2.22096E+14,1
2.22096E+14,1
2.22096E+14,1
2.22096E+14,1
2.22096E+14,2
2.22096E+14,1
2.22096E+14,2
2.22096E+14,1
2.22096E+14,2
2.22096E+14,2
2.22096E+14,1
2.22096E+14,1
2.22096E+14,1
2.22096E+14,2
2.22096E+14,1
2.22096E+14,1
2.22096E+14,1
2.22096E+14,2
2.22096E+14,1
2.22096E+14,1
2.22096E+14,1
2.22096E+14,1
2.22096E+14,1
2.22096E+14,1
2.22096E+14,1
2.22096E+14,2
2.22096E+14,1
2.22096E+14,2
2.22096E+14,1
2.22096E+14,2
2.22096E+14,2
2.22441E+14,1
2.22441E+14,1
2.22441E+14,1
2.22441E+14,1
2.22441E+14,1
2.22441E+14,2
2.22441E+14,1
2.22441E+14,1
2.22441E+14,1
2.22441E+14,1
2.22442E+14,1
2.22442E+14,1
2.22442E+14,1
2.22442E+14,1
2.22442E+14,1
2.22442E+14,1
2.22442E+14,1
2.22442E+14,1
2.22442E+14,1
2.22442E+14,1
2.22442E+14,1
2.22442E+14,1
2.22442E+14,1
2.22442E+14,1
2.22442E+14,1
2.22442E+14,1
2.22442E+14,1
2.22442E+14,1
2.22442E+14,1
2.22442E+14,1
2.22442E+14,1
2.22442E+14,1
2.22442E+14,1
2.22442E+14,1
2.22442E+14,1
2.22442E+14,1
2.22442E+14,1
2.22442E+14,1
2.22442E+14,1
2.22442E+14,1
2.22443E+14,1
2.22443E+14,2
2.22443E+14,1
2.22443E+14,1
2.22443E+14,1
2.22443E+14,2
2.22443E+14,2
2.22443E+14,1
2.22444E+14,2
2.22444E+14,2
2.22444E+14,2
2.22444E+14,2
2.22444E+14,2
2.22444E+14,2
2.22445E+14,1
2.22445E+14,2
2.22445E+14,1
2.22445E+14,2
2.22445E+14,2
2.22445E+14,1
2.22445E+14,2
2.22445E+14,2
2.22445E+14,2
2.22445E+14,1
2.22445E+14,2
2.22445E+14,2
2.22445E+14,2
2.22445E+14,2
2.22445E+14,2
2.22469E+14,1
2.22469E+14,1
2.22469E+14,1
2.22469E+14,1
2.22469E+14,1
2.22469E+14,2
2.22469E+14,1
2.22469E+14,1
2.22469E+14,1
2.22469E+14,1
2.22469E+14,1
2.22469E+14,1
2.22469E+14,1
2.22469E+14,1
2.22469E+14,1
2.22474E+14,1
2.22474E+14,1
2.22474E+14,1
2.22474E+14,1
2.22474E+14,1
2.22474E+14,1
2.22474E+14,1
2.22474E+14,1
2.22474E+14,1
2.22474E+14,1
2.22474E+14,2
2.22474E+14,1
2.22517E+14,1
2.22518E+14,1
2.22518E+14,1
2.22518E+14,1
2.22518E+14,1
2.22518E+14,1
2.22518E+14,1
2.22518E+14,1
2.22518E+14,1
2.22518E+14,1
2.22518E+14,1
2.22518E+14,1
2.22518E+14,1
2.22518E+14,1
2.22518E+14,1
2.22518E+14,1
2.22518E+14,1
2.22518E+14,1
2.22518E+14,1
2.22518E+14,1
2.22518E+14,1
2.22518E+14,1
2.22518E+14,2
2.22518E+14,1
2.22518E+14,1
2.22518E+14,1
2.22518E+14,1
2.22519E+14,2
2.22519E+14,1
2.22519E+14,2
2.22519E+14,2
2.22519E+14,1
2.22519E+14,1
2.22519E+14,1
2.22519E+14,1
2.22519E+14,1
2.22519E+14,1
2.22519E+14,1
2.22519E+14,2
2.22519E+14,1
2.22519E+14,2
2.22519E+14,2
2.22519E+14,1
2.22519E+14,1
2.22519E+14,1
2.22519E+14,1
2.22519E+14,1
2.22519E+14,2
2.22519E+14,2
2.22519E+14,1
2.22519E+14,1
2.22519E+14,1
2.22519E+14,1
2.22519E+14,1
2.2252E+14,1
2.2252E+14,1
2.2252E+14,1
2.2252E+14,1
2.2252E+14,1
2.2252E+14,1
2.2252E+14,1
2.2252E+14,1
2.2252E+14,1
2.2252E+14,1
2.2252E+14,1
2.2252E+14,1
2.2252E+14,1
2.2252E+14,1
2.2252E+14,1
2.2252E+14,1
2.2252E+14,1
2.2252E+14,1
2.2252E+14,2
2.2252E+14,2
2.2252E+14,2
2.2252E+14,2
2.25797E+14,2
2.25797E+14,2
2.25797E+14,2
2.25797E+14,2
2.25797E+14,2
2.25797E+14,2
2.25797E+14,2
2.25797E+14,2
2.25797E+14,2
2.25797E+14,2
2.25797E+14,2
2.25797E+14,2
2.25797E+14,2
2.25797E+14,2
2.25797E+14,2
2.25797E+14,2
2.25797E+14,2
2.25797E+14,2
2.25797E+14,2
2.25797E+14,2
2.25797E+14,2
2.25797E+14,2
2.25798E+14,2
2.25798E+14,2
2.25798E+14,2
2.25798E+14,2
2.25798E+14,2
2.25798E+14,2
2.25798E+14,2
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,2
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,2
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,2
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,2
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,1
2.25798E+14,2
2.25798E+14,1
2.25798E+14,2
2.25798E+14,2
2.25798E+14,2
2.25798E+14,2
2.25798E+14,2
2.25798E+14,2
2.25798E+14,2
2.25798E+14,2
2.25798E+14,1
2.25798E+14,1
2.25798E+14,2
2.25798E+14,2
2.25798E+14,2
2.25798E+14,2
2.25798E+14,2
2.25798E+14,2
2.25798E+14,2
2.25798E+14,2
2.25798E+14,2
2.25798E+14,2
2.25798E+14,2
2.25798E+14,2
2.25798E+14,2
2.25798E+14,2
2.25798E+14,2
2.25799E+14,2
2.25799E+14,2
2.25799E+14,2
2.25799E+14,2
2.25799E+14,2
2.25799E+14,2
2.25799E+14,2
2.25799E+14,2
2.25799E+14,2
2.25799E+14,2
2.25799E+14,2
2.25799E+14,2
2.25799E+14,2
2.28182E+14,2
2.28182E+14,2
2.28182E+14,2
2.28183E+14,2
2.28183E+14,2
2.28183E+14,2
2.31733E+14,1
2.31734E+14,1
2.31734E+14,1
2.31734E+14,1
2.31734E+14,1
2.31734E+14,1
2.31734E+14,2
2.31734E+14,1
2.31734E+14,1
2.31734E+14,2
2.31734E+14,1
2.31734E+14,2
2.31734E+14,2
2.31734E+14,2
2.31734E+14,2
2.31734E+14,1
2.31734E+14,1
2.31734E+14,1
2.31734E+14,1
2.31734E+14,1
2.31734E+14,1
2.31734E+14,1
2.31734E+14,2
2.31734E+14,1
2.31734E+14,2
2.31734E+14,2
2.31734E+14,2
2.31734E+14,1
2.31734E+14,2
2.31734E+14,2
2.31734E+14,2
2.31734E+14,1
2.31734E+14,1
2.31734E+14,2
2.31734E+14,1
2.31734E+14,2
2.31735E+14,2
2.31735E+14,2
2.31735E+14,1
2.31735E+14,1
2.31735E+14,1
2.31735E+14,1
2.31735E+14,1
2.31735E+14,1
2.31735E+14,2
2.31735E+14,1
2.31735E+14,1
2.31735E+14,1
2.31735E+14,1
2.31735E+14,1
2.31735E+14,1
2.31735E+14,1
2.31735E+14,1
2.31735E+14,1
2.31735E+14,1
2.31735E+14,1
2.31735E+14,1
2.31735E+14,1
2.31735E+14,1
2.31735E+14,1
2.31735E+14,1
2.31735E+14,1
2.31735E+14,1
2.31735E+14,2
2.31735E+14,1
2.31735E+14,1
2.31735E+14,1
2.31735E+14,1
2.31735E+14,2
2.31735E+14,1
2.31735E+14,1
2.31735E+14,1
2.31735E+14,1
2.31735E+14,1
2.31735E+14,2
2.31735E+14,1
2.31735E+14,1
2.31735E+14,1
2.31735E+14,1
2.31735E+14,1
2.31735E+14,1
2.31735E+14,1
2.31735E+14,2
2.31735E+14,2
2.31735E+14,1
2.31735E+14,1
2.31735E+14,1
2.31735E+14,1
2.31735E+14,1
2.31735E+14,1
2.31735E+14,1
2.31735E+14,1
2.31735E+14,1
2.33042E+14,2
2.33042E+14,2
2.33042E+14,2
2.33042E+14,2
2.33042E+14,2
2.33042E+14,2
2.33042E+14,2
2.33042E+14,2
2.33042E+14,2
2.33042E+14,2
2.33042E+14,2
2.33042E+14,2
2.33042E+14,2
2.33042E+14,2
2.33042E+14,2
2.33042E+14,2
2.33042E+14,2
2.33923E+14,5
2.33923E+14,4
2.33923E+14,4
2.33923E+14,4
2.33923E+14,4
2.33923E+14,3
2.33923E+14,4
2.33923E+14,4
2.33923E+14,4
2.33923E+14,3
2.33923E+14,4
2.33923E+14,3
2.33923E+14,3
2.33923E+14,3
2.33923E+14,3
2.33923E+14,3
2.33924E+14,3
2.33924E+14,3
2.33924E+14,3
2.33924E+14,3
2.33924E+14,2
2.33924E+14,3
2.33924E+14,2
2.33924E+14,2
2.34192E+14,1
2.34192E+14,1
2.34192E+14,1
2.34192E+14,2
2.34192E+14,1
2.34192E+14,1
2.34192E+14,1
2.34192E+14,1
2.34192E+14,1
2.34192E+14,1
2.34192E+14,1
2.34192E+14,1
2.34192E+14,1
2.34192E+14,1
2.34192E+14,1
2.34193E+14,1
2.34193E+14,1
2.34193E+14,1
2.34193E+14,1
2.34193E+14,1
2.34193E+14,1
2.34193E+14,1
2.34193E+14,1
2.34193E+14,2
2.34193E+14,2
2.34193E+14,2
2.34193E+14,1
2.34193E+14,1
2.34193E+14,1
2.34193E+14,2
2.34193E+14,2
2.34193E+14,2
2.34193E+14,2
2.34193E+14,2
2.34193E+14,2
2.34193E+14,2
2.34193E+14,1
2.34193E+14,1
2.34193E+14,1
2.34193E+14,1
2.34193E+14,2
2.34193E+14,1
2.34193E+14,2
2.34193E+14,1
2.34193E+14,1
2.34193E+14,2
2.34193E+14,2
2.34193E+14,1
2.34193E+14,2
2.34193E+14,2
2.34193E+14,2
2.34193E+14,2
2.34193E+14,2
2.34193E+14,2
2.34193E+14,1
2.34193E+14,2
2.34193E+14,2
2.34193E+14,2
2.34193E+14,2
2.34193E+14,2
2.34193E+14,2
2.34194E+14,2
2.34194E+14,2
2.34194E+14,1
2.34194E+14,1
2.36339E+14,1
2.36339E+14,1
2.36339E+14,1
2.36339E+14,1
2.36339E+14,1
2.36339E+14,1
2.36339E+14,1
2.36339E+14,1
2.36339E+14,1
2.36339E+14,1
2.36339E+14,2
2.36339E+14,2
2.36339E+14,3
2.36339E+14,2
2.36339E+14,2
2.36339E+14,2
2.36339E+14,2
2.36339E+14,3
2.36339E+14,2
2.36339E+14,2
2.3634E+14,2
2.3634E+14,2
2.3634E+14,2
2.36495E+14,2
2.36496E+14,2
2.36496E+14,2
2.36496E+14,1
2.36496E+14,2
2.36496E+14,2
2.36496E+14,2
2.36496E+14,3
2.36496E+14,3
2.36496E+14,3
2.36497E+14,3
2.36497E+14,3
2.36497E+14,3
2.36497E+14,3
2.36497E+14,3
2.36497E+14,3
2.36497E+14,3
2.36497E+14,2
2.36497E+14,3
2.36498E+14,3
2.36498E+14,3
2.36616E+14,2
2.36616E+14,2
2.36616E+14,2
2.36616E+14,2
2.36616E+14,2
2.36616E+14,2
2.36616E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,1
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36617E+14,2
2.36618E+14,2
2.36618E+14,2
2.36618E+14,2
2.36618E+14,2
2.36618E+14,2
2.36618E+14,2
2.36618E+14,2
2.36618E+14,2
2.36618E+14,2
2.36618E+14,2
2.36618E+14,2
2.36618E+14,2
2.36618E+14,2
2.36618E+14,2
2.36618E+14,2
2.36618E+14,3
2.36618E+14,3
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42374E+14,2
2.42375E+14,3
2.42375E+14,6
2.42375E+14,6
2.42376E+14,3
2.42376E+14,3
2.42376E+14,4
2.42376E+14,4
2.42379E+14,2
2.42379E+14,2
2.42379E+14,2
2.42379E+14,2
2.4238E+14,3
2.4238E+14,1
2.4238E+14,2
2.4238E+14,1
2.4238E+14,1
2.4238E+14,1
2.4238E+14,1
2.4238E+14,2
2.4238E+14,1
2.4238E+14,1
2.4238E+14,1
2.4238E+14,1
2.4238E+14,1
2.43882E+14,1
2.43882E+14,1
2.43882E+14,2
2.43882E+14,1
2.43882E+14,1
2.43882E+14,1
2.43882E+14,1
2.43882E+14,2
2.43882E+14,1
2.43882E+14,1
2.43882E+14,1
2.43882E+14,1
2.43882E+14,1
2.43882E+14,1
2.43882E+14,1
2.43882E+14,1
2.43882E+14,1
2.43882E+14,1
2.43882E+14,1
2.43882E+14,1
2.43882E+14,1
2.43882E+14,1
2.43882E+14,1
2.43882E+14,1
2.43882E+14,1
2.43882E+14,1
2.43882E+14,1
2.43882E+14,1
2.43882E+14,1
2.43882E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,2
2.43883E+14,2
2.43883E+14,2
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,2
2.43883E+14,2
2.43883E+14,2
2.43883E+14,2
2.43883E+14,2
2.43883E+14,2
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,1
2.43883E+14,2
2.43883E+14,2
2.43883E+14,2
2.43883E+14,1
2.43883E+14,1
2.43883E+14,2
2.43883E+14,1
2.43883E+14,2
2.43883E+14,1
2.43883E+14,1
2.44683E+14,4
2.44683E+14,7
2.44684E+14,2
2.45013E+14,5
2.45013E+14,5
2.45013E+14,4
2.45013E+14,5
2.45013E+14,6
2.45013E+14,5
2.45013E+14,4
2.45103E+14,4
2.45103E+14,7
2.45103E+14,6
2.45103E+14,7
2.45103E+14,5
2.45103E+14,5
2.45103E+14,6
2.45103E+14,5
2.45103E+14,7
2.45103E+14,6
2.45103E+14,5
2.45103E+14,6
2.45103E+14,8
2.45104E+14,7
2.45104E+14,7
2.45104E+14,7
2.45105E+14,4
2.45357E+14,1
2.45357E+14,2
2.45363E+14,7
2.45363E+14,7
2.45364E+14,6
2.45364E+14,5
2.45364E+14,5
2.45526E+14,2
2.45526E+14,2
2.45526E+14,2
2.45526E+14,2
2.45526E+14,2
2.45526E+14,2
2.45526E+14,2
2.45526E+14,2
2.45627E+14,3
2.45627E+14,2
2.45627E+14,3
2.45627E+14,3
2.45627E+14,2
2.45627E+14,2
2.45627E+14,2
2.45628E+14,2
2.45628E+14,2
2.45628E+14,2
2.45628E+14,2
2.45628E+14,2
2.45628E+14,2
2.45628E+14,2
2.45628E+14,2
2.45628E+14,2
2.45791E+14,2
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,2
2.45791E+14,2
2.45791E+14,1
2.45791E+14,2
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,2
2.45791E+14,1
2.45791E+14,1
2.45791E+14,2
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,2
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,2
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,2
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,2
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,2
2.45791E+14,1
2.45791E+14,2
2.45791E+14,2
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45791E+14,1
2.45792E+14,2
2.45792E+14,2
2.45792E+14,2
2.45792E+14,2
2.45792E+14,1
2.45792E+14,2
2.45792E+14,1
2.45792E+14,1
2.45792E+14,1
2.45792E+14,1
2.45792E+14,1
2.45792E+14,1
2.45792E+14,2
2.45792E+14,2
2.45792E+14,2
2.45792E+14,2
2.45792E+14,1
2.45792E+14,2
2.45792E+14,1
2.45792E+14,2
2.45792E+14,1
2.45792E+14,2
2.45792E+14,2
2.45792E+14,1
2.45792E+14,1
2.45792E+14,1
2.45792E+14,1
2.45792E+14,1
2.45792E+14,1
2.45792E+14,1
2.45792E+14,1
2.45792E+14,1
2.45792E+14,1
2.45792E+14,1
2.45792E+14,1
2.45792E+14,1
2.45792E+14,2
2.45792E+14,2
2.45792E+14,2
2.45792E+14,1
2.45792E+14,2
2.45792E+14,2
2.45792E+14,2
2.45792E+14,2
2.45792E+14,2
2.45792E+14,2
2.45792E+14,2
2.45792E+14,2
2.45792E+14,1
2.45792E+14,1
2.45792E+14,1
2.45794E+14,1
2.45794E+14,1
2.45794E+14,1
