PLT_CN,H_D_5cm,H_H_5cm,H_D_10cm,H_H_10cm,TPA,TPH,density_group,mean_DBH_cm,BA_m2_ha,MAT_stand_age,MAP_stand_age,CWD_stand_age,Carbon_Mg_ha,INVYR,WD.FDis,WD.CWM,Shade.tolerance.FDis,Shade.tolerance.CWM,Drought.tolerance.FDis,Drought.tolerance.CWM,SLA.FDis,SLA.CWM,Leaf.longevity.FDis,Leaf.longevity.CWM,LDMC.FDis,LDMC.CWM,Nmass.FDis,Nmass.CWM,Pmass.FDis,Pmass.CWM,LMA.FDis,LMA.CWM,Plant_height.FDis,Plant_height.CWM,PC1.FDis,PC1.CWM,PC2.FDis,PC2.CWM,FRic,qual.FRic,FEve,FDiv,FDis,RaoQ,CONDID,pltID,PREV_PLT_CN.x,REMPER,CONDID,LON,LAT,STDAGE,NA_L1NAME,NA_L2NAME,NA_L3NAME,pH_mean,bdod_mean,clay_mean,nitrogen_mean
2.25798E+14,1.952729821,1.557396733,1.388707505,0.955997076,349.046668,862.511769,Medium,29.40268966,68.34314091,12.79368654,1337.774676,78.21463415,136.9133149,2010,0.24842497,0.4389507,0.558685341,3.968352624,0.351005182,2.264427183,0.981250568,20.64572252,1.081522429,20.23118816,0.619997207,0.30593923,0.839143726,23.20629126,0.32941112,1.861740567,0.904310062,79.77335554,0.599314023,23.00385025,0.902933774,1.160171232,0.515809775,-1.536918399,4.981063702,0.593613739,0.432929233,0.634842229,2.385275017,8.622381876,1,3_21_13_10,7.56035E+13,5.2,1,-83.707352,36.709868,80,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Central Appalachians,53,128.6666667,179.6666667,229.6666667
2.25798E+14,1.231556348,1.245539473,1.012354834,0.907642275,264.794024,654.319273,Medium,19.92745455,22.65139143,12.77724194,1171.52719,113.0073171,33.9016122,2010,0.907239747,0.432488193,0.61851336,2.856195605,0.110060355,2.564972801,0.146164231,14.22782719,1.119666873,41.45890753,1.063277368,0.412046258,0.564793208,14.66838831,0.314941047,1.476521544,0.073407179,70.84562148,1.679741918,46.80032914,0.827369765,-1.358825595,0.75241979,-1.666989396,4.230415541,0.593613739,0.839685089,0.904556936,2.706578461,8.400966825,1,2_21_89_17,7.5618E+13,5.3,1,-82.9279,38.493345,50,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Western Allegheny Plateau,53.33333333,138.3333333,216.3333333,294.3333333
2.25798E+14,1.752746647,1.010753148,1.346670627,0.692151584,409.227128,1011.220695,High,20.46194118,38.63941214,12.73790672,1350.148949,76.03414634,62.5195484,2010,0.372038987,0.391522874,0.062169703,4.366588886,0.202669176,2.036984958,0.608453156,6.638493449,1.343049617,73.72010369,0.716839254,0.417321539,0.505548726,14.47289045,0.389190981,1.477528427,1.040495993,219.7032763,0.896057059,37.41945891,0.991052572,-3.172145819,0.500561658,-2.612010992,NA,0.593613739,NA,NA,2.272401419,7.643050984,1,3_21_13_17,7.56038E+13,5.5,1,-83.552932,36.719453,60,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Central Appalachians,50,131.6666667,190.6666667,208.3333333
2.25798E+14,1.671265498,1.198929118,0.991553502,0.765300236,132.397012,327.1596365,Low,23.29872727,15.46477695,12.58633768,1172.204764,109.9725,18.31028747,2010,0,0.48,0,1.54,0,2.02,0,20.14186214,0,7.80024001,0,0.432610058,0,24.60825135,0,2.239772853,0,49.64784255,0,14.69789012,0,1.313674676,0,0.100979889,NA,0.593613739,NA,NA,0,0,1,2_21_135_27,7.55811E+13,5.2,1,-83.377968,38.575046,40,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Western Allegheny Plateau,56.66666667,139.6666667,274.6666667,289.3333333
2.25798E+14,1.843782862,0.925653931,1.382496566,0.374238191,300.9023,743.5446284,Medium,27.7876,55.19272299,12.44720646,1229.356974,105.1926829,108.8680859,2010,0.127573266,0.462158603,0.385319187,4.206020689,0.205524539,2.386633197,0.41689504,18.95794911,1.48E-17,5.609099447,0,0.288374192,0.397567724,22.28457563,7.40E-18,1.935232641,0.109888887,54.29202545,0.298182808,15.93068914,0.161958796,1.706933293,0.251759701,-1.121900854,0.308292434,0.593613739,0.979051094,0.469837363,0.877507194,0.929405717,1,2_21_135_44,7.55815E+13,4.9,1,-83.287823,38.414144,80,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Western Allegheny Plateau,51,138.6666667,233.6666667,298.6666667
2.25798E+14,2.004294884,1.209296284,1.369343191,0.711848265,361.08276,892.2535541,Medium,22.38586667,41.73893821,12.85439418,1193.556741,93.27804878,63.88484111,2010,0.298714343,0.442405207,0.273691223,4.261490992,0.317739973,2.347411721,0.706259041,18.73819685,0.914488076,17.00988138,0.493603561,0.312132742,0.57075932,21.94528617,0.275343042,1.843105575,0.538237687,70.67360399,0.567710428,18.23695139,0.628329466,1.11112409,0.431477905,-1.407635104,4.37679371,0.593613739,0.617596233,0.618823169,1.799324219,5.484626975,1,2_21_205_14,7.55965E+13,4.9,1,-83.370067,38.092457,75,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Western Allegheny Plateau,51.66666667,134.3333333,269.6666667,288
2.25798E+14,2.043762256,1.390244722,1.602632251,0.753633335,361.08276,892.2535541,Medium,25.7302,54.81114084,12.95429561,1208.570659,97.06097561,95.42981805,2010,1.044086311,0.429327954,0.264679497,3.233838435,0.238466784,3.125705991,0.114762659,27.62650399,0.035710741,6.354700412,0.164493443,0.300556277,0.002602602,20.81475583,0.85234336,2.347918041,0.016560684,36.23085534,0.037506318,13.21315756,0.036790633,2.161979104,0.590254488,-0.450524013,NA,0.593613739,NA,NA,1.409510072,1.990850608,1,2_21_175_16,7.55882E+13,4.6,1,-83.334638,37.950661,69,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Western Allegheny Plateau,53,137,283,281.6666667
2.25798E+14,1.86982399,1.113108729,1.500452632,0.689789513,288.866208,713.8028433,Medium,26.80758333,49.78366042,12.9806711,1229.388097,96.5195122,103.3817763,2010,0.497966211,0.432140987,0.5461248,4.035936326,0.367516271,2.31247445,0.883869295,13.26490539,1.791297365,35.35021711,0.956128683,0.344675189,0.711899282,18.35014034,0.509546103,1.662854302,1.399893642,127.846657,1.215637578,23.67181504,1.321559827,-0.533157791,0.779587436,-1.515874487,3.136008623,0.593613739,0.731433689,0.740775682,3.205900361,11.196878,1,2_21_175_25,7.55883E+13,4.8,1,-83.366714,37.877581,80,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Western Allegheny Plateau,56,140.3333333,288.6666667,251.3333333
2.25798E+14,2.075249951,1.706644576,1.577218294,1.06713133,337.010576,832.7699838,Medium,26.05314286,53.76299557,12.88797729,1219.211038,93.54634146,107.5000272,2010,0.652666584,0.437089629,0.83716327,3.45454716,0.474166969,2.437895635,1.237751246,14.08599497,1.938113954,44.50238281,1.192130722,0.34818438,1.007140586,18.89975191,0.605464947,1.681934482,1.581657432,144.6117038,1.286048741,27.30243897,1.579229129,-0.818555856,1.139310979,-1.311705456,8.959235672,0.593613739,0.857478094,0.795656986,3.84679049,15.21631968,1,2_21_237_11,7.55755E+13,5.4,1,-83.564511,37.79448,75,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Western Allegheny Plateau,50.66666667,135,284,289.6666667
2.25798E+14,1.797882105,1.294638951,1.316538559,0.98141283,349.046668,862.511769,Medium,25.89048276,50.20517908,13.23784568,1223.820332,98.72926829,101.9638367,2010,0.195899496,0.462903075,0.36338296,3.064997762,0.368960236,2.593550749,0.911416158,21.48349594,0.041576126,6.188049051,0.264134511,0.274088855,0.612378595,23.00331068,0.433787285,1.795281936,0.218380593,51.34424011,0.14382646,13.87644901,0.338831835,1.828776389,0.150181979,-0.338607855,0.470876562,0.593613739,0.849486487,0.716105089,1.424858037,2.225635831,1,3_21_25_40,7.56052E+13,5.8,1,-83.350076,37.55718,69,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Central Appalachians,53.66666667,138.3333333,235.3333333,231.3333333
2.25798E+14,1.856854472,1.706038246,1.419899373,1.044457531,300.9023,743.5446284,Medium,28.74264,58.97388258,12.89211007,1211.688342,97.34390244,110.825428,2010,0.594604421,0.432897371,0.498092387,2.858169174,0.204042835,2.67334648,0.829513588,22.36482307,0.04509441,6.694952003,0.477210286,0.304009879,0.448751014,22.51450642,0.60990493,2.220586314,0.184081707,48.3741705,0.098711835,14.09662078,0.293309852,1.857967259,0.335492859,-0.422432858,1.202931268,0.593613739,0.962920956,0.805319053,1.679460237,3.044886043,1,2_21_197_15,7.55946E+13,4.8,1,-83.717613,37.791361,65,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Western Allegheny Plateau,51.33333333,135.3333333,295,254.6666667
2.25798E+14,1.827387091,1.424043015,1.438120179,1.018121702,361.08276,892.2535541,Medium,27.47433333,62.01810034,13.2386408,1234.769574,90.89756098,107.6900526,2010,0.092270251,0.654027257,0.089691362,2.887602871,0.187190119,3.197098888,0.002503987,14.50203792,0.005143006,5.412025633,0.035752393,0.289657084,0.146170993,18.73198844,0.293057201,1.470610414,0.001312137,68.95595806,0.64366463,11.52517072,0.12361072,1.113938249,0.255596704,1.284964754,NA,0.593613739,NA,NA,0.757933898,0.685671445,1,3_21_189_11,7.55914E+13,4.9,1,-83.730305,37.40904,55,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Western Allegheny Plateau,50,136,236.3333333,271
2.25798E+14,1.276583472,1.067884462,1.098934837,0.396701066,216.649656,535.3521325,Low,28.88544444,43.85828645,13.24011648,1256.733328,95.8902439,85.39675979,2010,0.165276346,0.424688905,0.473183655,3.694052358,0.469465503,2.471033729,0.309715196,24.54125,0.457426396,11.1705941,0.426006987,0.313197037,0.455104322,24.39263161,0.287668095,1.786654554,0.098530454,42.46920007,0.808795564,21.36432326,0.438506086,1.728013813,0.520625115,-1.293021959,3.387442567,0.593613739,0.323118957,0.677360609,1.557380747,4.34384032,1,3_21_129_10,7.55795E+13,4.9,1,-83.816845,37.560123,68,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Western Allegheny Plateau,50.66666667,133.6666667,258,274.3333333
2.25798E+14,2.043082266,1.642329692,1.765470634,0.982583405,240.72184,594.8357027,Low,27.432,44.37354291,13.06315402,1294.240289,93.00731707,96.26185367,2010,0.099530952,0.464976617,0.201542572,4.396518314,0.097411731,2.553247858,0.245387107,18.02676017,1.12E-17,5.609099447,0.033160259,0.289801416,0.139343956,21.24735415,0.083988192,1.911599369,0.058904162,56.55838791,0.056895898,13.26170496,0.051171878,1.571626561,0.083232581,-0.992615525,NA,0.593613739,NA,NA,0.393073654,0.427410144,1,3_21_189_6,7.55913E+13,4.9,1,-83.85403,37.493334,59,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Western Allegheny Plateau,50.33333333,132.3333333,232.6666667,263.6666667
2.25798E+14,1.934539996,1.567083125,1.54859192,1.171199979,288.866208,713.8028433,Medium,27.45316667,57.36542039,12.98080124,1291.010841,90.68780488,129.3449259,2010,0,0.44,0,4.14,0,2,0,24.81768882,0,5.609099447,0,0.288374192,0,26.4,0,1.935232641,0,40.29384071,0,22.45122295,0,2.33749445,0,-1.766910288,NA,0.593613739,NA,NA,0,0,1,3_21_109_24,7.56014E+13,5.3,1,-83.998522,37.435352,65,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Western Allegheny Plateau,50,135,238,264.6666667
2.25798E+14,1.652311432,1.112538465,1.48368055,0.641898515,144.433104,356.9014216,Low,25.82333333,25.82491309,13.19885247,1291.929712,90.6902439,52.79961976,2010,0.389489361,0.416756772,0.89221325,3.539622774,0.25401201,2.242923643,0.721022945,19.66563065,1.171836196,26.17900174,1.130529372,0.358764453,1.137297835,20.4866184,0.478646608,1.740393044,0.230739808,55.2362473,1.66395511,36.21790962,1.116384466,0.367826985,0.276661734,-1.94152539,2.045153148,0.593613739,0.598052599,0.863200425,2.957735234,9.222038549,1,3_21_51_47,7.56113E+13,5.2,1,-83.864834,37.103386,51,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Central Appalachians,49.66666667,135.3333333,249.3333333,242.3333333
2.25798E+14,1.855803676,1.230208162,1.320106249,0.678106462,288.866208,713.8028433,Medium,22.36258333,31.30616281,13.15267838,1338.157178,77.99512195,37.93622593,2010,0.360586102,0.523891562,0.825353445,2.562046374,0.46610553,2.634481869,1.064189173,30.62423957,0.089994188,10.43388422,0.757242707,0.354006329,0.048833347,24.25400176,0.341012948,2.008347769,0.158162155,35.52864936,0.586968232,23.69295931,0.299003967,2.129484602,0.252676427,-0.352683717,NA,0.593613739,NA,NA,1.797420534,3.453612125,1,3_21_121_28,7.55778E+13,5.1,1,-83.83377,36.787372,50,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Central Appalachians,52,129.3333333,195.3333333,231.3333333
2.25798E+14,1.962999624,1.552803306,1.316514436,1.071624572,252.757932,624.5774879,Low,24.86780952,34.96871847,12.80517573,1320.525606,75.7,49.01025738,2010,0.594366478,0.496500523,0.183620163,2.325284069,0.376309118,2.709710696,0.068309237,30.94768883,0.032595389,8.610271303,0.768784844,0.273480401,0.146051022,28.98931393,0.549877449,1.876731266,0.008034175,32.3238451,0.051533329,16.74386584,0.144774251,2.890381013,0.138975917,-0.034042801,NA,0.593613739,NA,NA,1.204894816,1.883029421,1,3_21_121_16,7.5577E+13,5,1,-83.856042,36.71125,70,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Central Appalachians,56.33333333,130.3333333,219,292
2.25798E+14,1.914026352,1.200485749,1.351816479,0.621269713,421.26322,1040.96248,High,20.574,39.97464825,12.72898951,1325.532846,76.08292683,67.10345397,2010,0.208705797,0.382702078,0.352861584,4.111524253,0.431648033,2.194526554,1.197208638,9.686340766,1.506843372,70.35150368,0.734728998,0.414552989,0.85939315,15.84701351,0.260541101,1.440406465,1.290907088,206.2292456,1.124641758,35.3284111,1.21921994,-2.794011732,0.736138302,-2.378306562,NA,0.593613739,NA,NA,2.887178562,10.99683952,1,3_21_13_15,7.56038E+13,5.1,1,-83.743485,36.6345,56,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Central Appalachians,51.66666667,122.6666667,203.6666667,252.3333333
2.25798E+14,1.812194579,1.091761407,1.195923519,0.504096644,421.26322,1040.96248,High,24.64525714,55.48433494,13.45973943,1318.697582,93.79756098,93.13692423,2010,0.705046379,0.419670263,0.734703821,3.720057076,0.378979857,2.221276979,1.045661878,12.49612976,1.702618213,54.86204906,0.962733855,0.400852441,0.825760105,16.53149177,0.615664933,1.638027741,1.438206623,143.5670195,1.032258487,37.4605359,1.330927877,-1.685948373,0.717026388,-2.084160001,1.71471589,0.593613739,0.72583395,0.813262111,3.475346281,12.62125847,1,3_21_235_2,7.55751E+13,4.9,1,-84.035733,36.755311,60,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Central Appalachians,52.33333333,131.3333333,251,219.6666667
2.25798E+14,1.889808308,1.252114284,1.62818467,0.690889674,264.794024,654.319273,Medium,33.49336364,66.48556526,13.28678394,1329.582552,83.95121951,126.360614,2010,0.454807915,0.422069059,0.751564207,3.328305794,0.406359271,2.515388661,1.283229356,16.94907439,1.758762386,38.14635529,1.147668901,0.342696138,1.059507586,19.99150822,0.546248817,1.712169903,1.432788627,118.6036503,1.354531435,26.97342046,1.487066227,-0.298464096,0.968303886,-1.28492887,2.826128837,0.593613739,0.681764499,0.867450149,3.679876917,14.42268291,1,3_21_235_20,7.55754E+13,4.9,1,-84.211632,36.635794,85,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Central Appalachians,50,125.6666667,230.3333333,289.6666667
2.25798E+14,1.791590262,1.150702331,1.617883763,0.863225838,192.577472,475.8685622,Low,33.81375,50.88183937,12.53967576,1169.680461,107.802439,112.3883061,2010,0.638760891,0.481737907,0.699664649,3.404611069,0.473542853,2.387821445,1.174058997,20.93255096,1.425195746,28.02098911,0.753708586,0.360867244,0.647121667,19.97602452,0.518881346,1.862902934,1.23016125,94.33842738,0.69776013,32.92413663,1.138067633,0.33571794,0.664455238,-1.369368842,6.590466177,0.593613739,0.748177835,0.714628894,3.057927591,11.24229674,1,4_21_69_39,7.56142E+13,4.9,1,-83.610597,38.420254,65,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Western Allegheny Plateau,47,138,309.3333333,327.6666667
2.25798E+14,1.914883941,1.456853627,1.452143713,1.021320805,216.649656,535.3521325,Low,34.81211111,62.75293231,12.83113473,1206.677415,95.89756098,121.2581191,2010,0.170759065,0.471173134,0.265323928,2.62112786,0.123484156,2.967581334,0.586687614,28.1012968,0.050519995,7.31397061,0.311741752,0.251058746,0.616814929,25.98803165,0.112187618,2.023027707,0.118048866,37.67923876,0.134727583,16.00407888,0.29618116,2.644166733,0.09294702,-0.08645359,0.406735928,0.593613739,0.6151947,0.872879463,1.047195088,1.350525919,1,2_21_165_9,7.5587E+13,5.1,1,-83.686351,37.879175,89,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Western Allegheny Plateau,50,134.3333333,314,274.3333333
2.25798E+14,1.810080011,1.641861531,1.349083385,1.088062137,288.866208,713.8028433,Medium,23.91833333,37.6397935,13.28253674,1239.841406,109.4365854,61.61291294,2010,0.745716959,0.397182376,0.403722116,3.119982336,0.110001306,2.830790506,0.703086746,25.83624708,0.033528914,6.96767143,0.327565671,0.288735222,0.495316068,22.54285145,0.795497247,2.400434921,0.162194682,41.50094874,0.125102832,13.98793366,0.223602672,2.192478612,0.417142398,-0.724470361,0.973360154,0.593613739,0.815809,0.86164165,1.600160521,2.651914804,1,3_21_65_19,7.56138E+13,5,1,-84.004211,37.66342,43,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,Interior Plateau,57,145,291,236.3333333
2.25798E+14,1.579882377,1.017761873,0.922384114,0.693030276,337.010576,832.7699838,Medium,23.33171429,38.82010605,13.28253674,1239.841406,113.2073171,52.45260532,2010,0,0.62,0,2.748888889,0,2.888888889,0,21.20771871,0,5.6,0,0.290968638,0,20.32005,0,2.233333333,0,47.15264351,0,25.7963398,0,1.963133243,0,0.241224139,NA,0.593613739,NA,NA,0,0,1,3_21_65_72,7.56139E+13,5,1,-83.969647,37.695286,69,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Western Allegheny Plateau,54.66666667,142.6666667,282.6666667,223.3333333
2.25798E+14,1.856584239,0.768376228,1.446294875,0.368137969,276.830116,684.0610581,Medium,26.86878261,44.84569808,13.08797606,1282.094588,97.64878049,92.77447858,2010,0.476256809,0.457348666,0.163205023,3.537034935,0.504046011,2.240941327,0.678711362,18.87260078,0.017748613,5.830266087,0.362309127,0.293994588,0.265557105,20.3007249,0.639961477,1.677047015,0.192107798,57.04322268,0.15244098,14.26232138,0.215371249,1.344971264,0.152708201,-0.768417263,0.727023374,0.593613739,0.720199317,0.816145139,1.448789013,2.557077151,1,3_21_109_25,7.56009E+13,5.2,1,-83.975496,37.561506,67,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Western Allegheny Plateau,51,134,304,272.6666667
2.25798E+14,1.564833026,1.073551567,0.950340973,0.715248862,276.830116,684.0610581,Medium,26.29452174,39.9336568,12.98080124,1291.010841,93.90731707,62.19811132,2010,0.037762253,0.462197149,0.764656768,2.892612658,0.16038471,2.858931154,0.665560845,28.15344638,0.039579858,7.575356277,0.244233874,0.245337655,0.483243257,26.77911741,0.087893317,2.03648818,0.137873161,37.84524117,0.105552237,16.36910358,0.265494233,2.743411217,0.229040844,-0.356497459,NA,0.593613739,NA,NA,1.177895059,2.023207422,1,3_21_109_13,7.56012E+13,5.2,1,-84.045962,37.407196,55,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Southwestern Appalachians,50,132.6666667,291.6666667,277.3333333
2.25798E+14,1.691635732,1.630728548,1.248496996,1.093423175,361.08276,892.2535541,Medium,20.828,34.44879019,13.71670816,1256.455168,105.2536585,59.97201432,2010,0,0.52,0,3,0,3.35,0,26.82,0,5.609099447,0,0.288374192,0,20.82822577,0,1.935232641,0,37.28560776,0,13.6232288,0,2.090362412,0,0.305565947,NA,0.593613739,NA,NA,0,0,1,5_21_199_65,7.55953E+13,5.2,1,-84.362834,37.02297,78,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Southwestern Appalachians,53.66666667,142.3333333,230,195.6666667
2.25798E+14,1.428226899,1.043985523,1.001232354,0.594004137,252.757932,624.5774879,Low,23.06561905,27.77366457,13.65148384,1266.195868,98.53414634,43.63932637,2010,0,0.42,0,3.47,0,3.03,0,27,0,5.609099447,0,0.302579994,0,25,0,1.7,0,37.03703704,0,10.02481866,0,2.089948948,0,-0.437837627,NA,0.593613739,NA,NA,0,0,1,3_21_235_37,7.55744E+13,5,1,-84.264431,36.858271,43,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Southwestern Appalachians,50.66666667,139,233.3333333,188
2.25798E+14,1.901289975,1.489710654,1.351481725,0.941297487,505.515864,1249.154976,High,21.36019048,51.61215022,13.59724947,1291.524474,99.55609756,81.06027066,2010,0.848350871,0.551628793,0.885548394,3.510690876,0.250238402,2.797623937,0.385895337,17.41520097,0.000204983,5.605133612,0.037584235,0.290953413,0.310848575,19.33743552,0.692629756,1.624479519,0.116703285,59.89400208,0.439705214,18.07800941,0.235601235,1.242834178,0.60186224,-0.079688488,1.067626194,0.593613739,0.921371613,0.941100531,1.671440056,2.795681512,1,3_21_235_18,7.55747E+13,5,1,-84.297054,36.795723,50,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Southwestern Appalachians,50,137.3333333,203,208
2.25798E+14,1.553806355,1.27409218,0.964666515,0.837426695,72.216552,178.4507108,Low,34.58633333,18.08551689,13.95921291,1256.75734,99.965,25.13748819,2010,0.59835711,0.49468396,0.113549227,2.506959312,0.024554165,2.944584907,0.465808813,29.10218563,0.039338901,7.580792644,0.253251163,0.245737903,0.510461671,26.69138082,0.112912777,2.101490417,0.07746069,35.25494888,0.2570643,19.01827321,0.187950976,2.845462685,0.101707872,-0.072969893,NA,0.593613739,NA,NA,0.99979585,1.471862674,1,3_21_147_25,7.5584E+13,4.9,1,-84.456805,36.790298,20,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Southwestern Appalachians,52.66666667,139,267,189.3333333
2.25798E+14,1.917563732,1.20493678,1.314677082,0.900230309,385.154944,951.7371244,High,21.87575,40.49412442,13.45919773,1290.327353,92.12682927,69.70845741,2010,0.367571468,0.458376116,0.251313048,4.012183901,0.150836523,2.081671629,0.23358272,23.87271113,6.96E-05,5.608263384,0.012753951,0.288917934,0.277308584,25.57377931,0.235039127,1.869720829,0.07145991,42.91389119,0.020339699,22.57924192,0.134858449,2.186371618,0.308847517,-1.539163,NA,0.593613739,NA,NA,0.642966491,1.238653937,1,3_21_147_3,7.55844E+13,4.9,1,-84.526375,36.643055,65,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Southwestern Appalachians,53,134.6666667,239,216.6666667
2.25798E+14,1.746857198,1.212545258,1.283955471,0.69222909,276.830116,684.0610581,Medium,23.41217391,32.61231308,12.50949038,1156.490016,122.2463415,48.89543745,2010,1.262915677,0.439005488,0.678889842,2.893882461,0.251991725,2.777123951,0.306046195,26.91950237,0.058526454,6.36594407,0.416151077,0.325182412,0.490577412,23.30160351,0.884740739,2.374247171,0.060310765,37.78417754,0.388757158,16.44672428,0.134707082,2.191725311,0.577485959,-0.543581254,0.970860699,0.593613739,0.787947069,0.993814062,2.058308852,4.362359244,1,4_21_161_24,7.55864E+13,5.1,1,-83.857327,38.571381,55,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,Interior Plateau,59.33333333,144,336.6666667,270.3333333
2.25798E+14,1.923140588,1.319705914,1.65599929,0.977636979,300.9023,743.5446284,Medium,26.98496,53.65750287,12.89327711,1207.094486,108.5365854,120.7899915,2010,0.183485894,0.479354964,0.712953023,1.87078858,0.308536948,1.723867225,0.179331857,11.98277471,0.470951608,10.75329478,0.243511211,0.302943133,0.271476607,21.86136299,0.118193632,1.741587263,0.324123632,92.43825632,0.308762337,25.04642742,0.315595484,0.643804855,0.250383383,-0.376004578,0.502157763,0.593613739,0.489401418,0.573677034,1.2026581,3.488599794,1,4_21_173_7,7.5588E+13,5.3,1,-83.818691,37.998673,65,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,Interior Plateau,52.66666667,143,312.3333333,259
2.25798E+14,1.787222224,1.633764776,1.484898621,1.034556628,288.866208,713.8028433,Medium,27.97175,56.9312426,13.06386774,1274.092421,104,112.3021115,2010,0.175596321,0.43313494,0.625618799,3.586487046,0.473436104,2.44593705,0.339653754,25.7037752,0.295566712,9.507088143,0.348224571,0.294899914,0.362964767,25.45683143,0.280097806,1.872413662,0.065789225,40.29118448,0.586400721,20.97434303,0.296205655,2.081587331,0.54285682,-1.219658587,4.086188723,0.593613739,0.678429125,0.587899524,1.441121033,3.606795855,1,3_21_203_17,7.55959E+13,5.4,1,-84.191189,37.412682,62,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Southwestern Appalachians,50.66666667,134,308.6666667,243.3333333
2.25798E+14,1.94192811,1.353350279,1.713828185,0.721320802,324.974484,803.0281987,Medium,29.12533333,67.5557133,13.33162022,1278.459033,107.1195122,156.482079,2010,0.202264885,0.454652144,0.401556121,3.213514653,0.210805194,2.648462202,0.723819471,20.91632541,0.017485797,5.817131828,0.114086453,0.286722653,0.480372898,23.11027643,0.15970248,1.897895291,0.179648428,51.04633778,0.240080733,14.44668688,0.244892094,1.785328034,0.282671268,-0.449005772,1.398613524,0.593613739,0.762712354,0.800770138,1.141111411,1.470727938,1,3_21_203_20,7.55962E+13,5.3,1,-84.276103,37.254218,70,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Southwestern Appalachians,51,134,289,228
2.25798E+14,1.918157213,1.302038193,1.303031282,0.714815243,469.407588,1159.92962,High,25.30882051,65.87476256,13.48758677,1278.622633,103.7268293,101.619061,2010,0.490196771,0.441694697,0.720201994,3.309884166,0.385822589,2.526384309,0.820923613,21.04117315,0.944073281,20.12472963,0.740933532,0.320946424,0.885422464,20.96439068,0.387582419,1.827265047,0.259687397,53.29892052,1.413455205,29.44230019,0.881357697,0.939128695,0.810057002,-1.277961606,8.255816837,0.593613739,0.771871845,0.716814118,2.662399254,8.1778202,1,3_21_125_31,7.55786E+13,4.5,1,-84.212139,37.017788,45,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Southwestern Appalachians,53,142.3333333,213,201.3333333
